2026/03/27 13:12:15:341	Station:LOAD,Listen IP:127.0.0.1,Port:6001
2026/03/27 13:16:17:332	Station:DTC,request Command:DTC_REPORT,P1:DTC,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:True;True;True;True,P6:D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P1_AAA1234_20260327131550_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P2_AAA1234_20260327131607_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P3_AAA1234_20260327131613_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P4_AAA1234_20260327131615_PASS.csv,P7:;;;,P8:DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700,P9:
2026/03/27 13:16:17:339	Station:DTC,request Command:GET_RESULT,P1:DTC,P2:AAA1234,P3:,P4:,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:16:21:428	Station:DTC,request Command:GET_RESULT,P1:DTC,P2:AAA1234,P3:,P4:,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:17:44:320	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/27 13:17:58:315	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/27 13:21:24:447	Station:LOAD,request Command:SN_CHECK,P1:LOAD,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:24:46:110	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\Empty.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:24:56:987	Station:AOI2,request Command:AOI_RESULT,P1:AOI2,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:25:00:610	Station:AOI3,request Command:AOI_RESULT,P1:AOI3,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:26:07:159	Station:DTC,request Command:DTC_REPORT,P1:DTC,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:False;True;True;True,P6:D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\FAIL\P1_AAA1234_20260327132554_FAIL.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P2_AAA1234_20260327132559_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P3_AAA1234_20260327132601_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P4_AAA1234_20260327132604_PASS.csv,P7:DTC0_Panel Status00004710 Err;;;,P8:DTC0_00004700_00004710#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700,P9:
2026/03/27 13:26:07:164	Station:DTC,request Command:GET_RESULT,P1:DTC,P2:AAA1234,P3:,P4:,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:26:11:258	Station:DTC,request Command:GET_RESULT,P1:DTC,P2:AAA1234,P3:,P4:,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:28:35:375	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/27 13:28:56:442	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/27 13:29:13:877	Station:LOAD,request Command:SN_CHECK,P1:LOAD,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:29:57:672	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:false;false;false;false,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\AAA1234_A1_A2_A3_A4\1.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\AAA1234_A1_A2_A3_A4\2.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\AAA1234_A1_A2_A3_A4\3.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260327\AAA1234_A1_A2_A3_A4\4.zip,P7:1;TM7000-TM7000-TM7000-TM7000 NG,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:37:38:370	Station:AOI2,request Command:AOI_RESULT,P1:AOI2,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:37:42:900	Station:AOI3,request Command:AOI_RESULT,P1:AOI3,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:38:08:140	Station:DTC,request Command:DTC_REPORT,P1:DTC,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:True;True;True;True,P6:D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P1_AAA1234_20260327133805_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P2_AAA1234_20260327133806_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P3_AAA1234_20260327133806_PASS.csv;D:\Aging Data\OutPut\A02_C132_UnLoad\2026-03-27\PASS\P4_AAA1234_20260327133807_PASS.csv,P7:;;;,P8:DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700;DTC0_00004700_00004700#DTC1_00004700_00004700#DTC2_00004700_00004700#DTC3_00004700_00004700#DTC4_00004700_00004700#DTC5_00004700_00004700#DTC6_00004700_00004700,P9:
2026/03/27 13:38:08:145	Station:DTC,request Command:GET_RESULT,P1:DTC,P2:AAA1234,P3:,P4:,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:38:12:486	Station:DTC,request Command:GET_RESULT,P1:DTC,P2:AAA1234,P3:,P4:,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:39:06:631	Station:LOAD,request Command:SN_CHECK,P1:LOAD,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:,P6:,P7:,P8:,P9:
2026/03/27 13:39:48:101	Station:AOI2,request Command:AOI_RESULT,P1:AOI2,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:39:51:791	Station:AOI3,request Command:AOI_RESULT,P1:AOI3,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/27 13:40:23:198	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:false;false;false;false,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip,P7:1;Inspection Error,P8:Grabber_NG#Aligner_NG#Processor_NG#Reporter_NG,P9:
2026/03/27 13:41:33:351	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:false;false;false;false,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\Empty.zip,P7:1;Inspection Error,P8:Grabber_NG#Aligner_NG#Processor_NG#Reporter_NG,P9:
