2026/03/26 16:29:17:882	Station:AOI3,RemoteConnect IP:127.0.0.1,Port:6004
2026/03/26 16:29:27:220	Station:LOAD,request Command:SN_CHECK,P1:LOAD,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:,P6:,P7:,P8:,P9:
2026/03/26 16:36:00:820	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/26 16:37:45:276	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:38:55:079	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:38:55:079	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:false;false;false;false,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\AAA1234_A1_A2_A3_A4.zip,P7:1;TM7000-TM7000-TM7000-TM7000 NG,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/26 16:40:21:426	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/26 16:41:16:242	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:41:22:900	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:41:22:900	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/26 16:41:43:565	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:44:21:600	Station:LOAD,Listen IP:127.0.0.1,Port:6001
2026/03/26 16:44:21:720	Station:AOI1,Listen IP:127.0.0.1,Port:6002
2026/03/26 16:44:21:830	Station:AOI2,Listen IP:127.0.0.1,Port:6003
2026/03/26 16:44:21:953	Station:AOI3,Listen IP:127.0.0.1,Port:6004
2026/03/26 16:44:22:061	Station:DTC,Listen IP:127.0.0.1,Port:6005
2026/03/26 16:44:31:665	Station:LOAD,RemoteConnect IP:127.0.0.1,Port:6001
2026/03/26 16:44:41:889	Station:DTC,RemoteConnect IP:127.0.0.1,Port:6005
2026/03/26 16:44:48:763	Station:AOI2,RemoteConnect IP:127.0.0.1,Port:6003
2026/03/26 16:44:51:743	Station:AOI3,RemoteConnect IP:127.0.0.1,Port:6004
2026/03/26 16:45:01:954	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:45:13:546	Station:LOAD,request Command:SN_CHECK,P1:LOAD,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:,P6:,P7:,P8:,P9:
2026/03/26 16:45:44:407	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/26 16:46:41:639	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:47:16:755	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/26 16:47:18:174	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:47:23:566	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/26 16:47:46:776	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:48:12:293	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:48:12:295	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/26 16:49:05:794	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:49:08:312	Station:AOI1,DisConnect IP:127.0.0.1,Port:6002
2026/03/26 16:49:10:800	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:49:24:428	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:49:24:430	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
2026/03/26 16:56:10:315	Station:LOAD,Listen IP:127.0.0.1,Port:6001
2026/03/26 16:56:10:442	Station:AOI1,Listen IP:127.0.0.1,Port:6002
2026/03/26 16:56:10:554	Station:AOI2,Listen IP:127.0.0.1,Port:6003
2026/03/26 16:56:10:663	Station:AOI3,Listen IP:127.0.0.1,Port:6004
2026/03/26 16:56:10:772	Station:DTC,Listen IP:127.0.0.1,Port:6005
2026/03/26 16:56:18:875	Station:LOAD,RemoteConnect IP:127.0.0.1,Port:6001
2026/03/26 16:56:27:204	Station:DTC,RemoteConnect IP:127.0.0.1,Port:6005
2026/03/26 16:56:38:199	Station:AOI2,RemoteConnect IP:127.0.0.1,Port:6003
2026/03/26 16:56:42:471	Station:AOI3,RemoteConnect IP:127.0.0.1,Port:6004
2026/03/26 16:57:20:072	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:57:37:338	Station:AOI1,RemoteConnect IP:127.0.0.1,Port:6002
2026/03/26 16:57:37:343	Station:AOI1,request Command:AOI_RESULT,P1:AOI1,P2:AAA1234,P3:1;2;3;4,P4:A1;A2;A3;A4,P5:true;true;true;true,P6:D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip;D:\MidCamera_Channel1\MidCamera\MidCameraUI\bin\x64\Result\20260326\Empty.zip,P7:,P8:Grabber_OK#Aligner_OK#Processor_OK#Reporter_OK,P9:
